NQUEST,COMPRENS,ITA,VEROAF,VEROAB,VERORED,KLIMA,FACIL,DURATA
858285,9,9,8,9,9,9,8,84
858289,9,8,5,9,6,9,9,61
858295,9,9,9,9,9,9,9,47
858304,7,6,3,8,3,7,6,50
858305,10,10,10,10,10,10,10,61
858313,7,7,8,8,8,8,8,61
858319,10,10,10,10,10,10,10,71
858326,10,10,10,10,10,10,10,40
858327,10,10,10,10,10,10,10,53
858328,10,10,10,10,10,10,10,32
858329,7,8,9,9,9,8,8,35
858334,10,10,10,10,10,10,10,37
858342,10,10,10,10,10,10,10,64
858343,10,10,10,10,10,10,10,38
858345,8,7,7,8,8,9,8,30
858349,8,8,6,6,6,8,7,75
858352,8,8,7,7,6,8,8,55
858353,8,8,7,7,6,8,8,60
858356,7,7,5,7,5,6,7,60
858357,7,7,8,9,9,8,8,90
858359,7,7,7,7,8,8,7,75
858360,8,8,6,8,8,8,8,90
858373,6,6,7,7,6,8,6,60
858377,7,6,5,7,8,8,7,35
858380,6,6,7,8,7,7,7,75
858386,8,8,6,8,6,8,7,70
858390,9,9,6,8,6,8,8,50
858392,8,7,6,8,6,8,7,70
858396,7,5,5,5,5,4,4,48
858397,5,5,7,7,6,4,3,34
858421,7,6,6,7,5,5,5,29
858445,9,9,7,9,9,9,9,34
858454,7,7,5,6,7,5,5,31
858456,9,9,8,9,9,8,8,39
858460,9,9,6,9,9,9,8,22
858471,7,7,7,9,8,7,6,33
858474,9,7,5,8,8,9,7,60
858479,9,7,5,8,8,8,8,50
858481,9,8,9,9,8,9,8,31
858492,8,8,8,8,8,8,8,65
858504,7,8,7,8,8,9,7,55
858506,7,9,7,7,7,9,7,65
858507,8,9,9,9,9,9,8,62
858514,8,9,8,8,8,9,7,57
858525,9,9,9,9,9,9,9,55
858530,6,6,5,5,5,7,5,29
858534,10,10,10,10,10,8,10,56
858535,7,9,3,9,3,10,7,26
858551,9,9,5,3,6,9,9,71
858557,10,10,8,10,10,10,10,71
858564,8,9,9,10,9,10,9,42
858570,8,10,3,10,10,10,7,35
858585,9,8,5,7,7,9,9,28
858588,9,8,7,7,7,9,9,41
858607,9,9,8,9,8,9,9,52
858637,7,8,8,8,8,8,7,55
858638,8,6,8,8,8,5,6,55
858640,8,9,9,9,9,9,8,62
858666,7,7,5,8,4,6,6,70
858677,10,10,10,10,10,10,10,75
858689,7,9,9,10,9,8,8,62
858712,5,10,8,10,8,10,6,43
858714,10,10,10,10,10,10,10,93
858722,10,10,7,9,7,10,10,60
858725,8,10,8,10,8,10,8,38
858728,9,10,8,10,7,10,9,39
858731,7,10,10,10,7,10,6,60
858732,10,10,2,8,3,7,8,55
858735,6,10,8,9,9,10,6,55
858736,8,10,7,10,7,10,7,55
858742,8,10,8,10,9,10,6,40
858743,8,10,8,9,9,10,8,43
858751,9,10,9,10,10,10,9,38
858758,7,8,9,9,9,9,9,102
858763,7,9,9,9,9,9,9,37
858765,3,9,6,6,6,9,1,24
858769,8,8,5,8,8,8,8,51
858770,7,8,8,7,8,8,8,39
858778,6,7,7,7,7,7,7,40
858784,7,8,8,9,9,9,9,38
858786,7,7,8,8,8,8,8,51
858787,7,8,3,3,3,9,9,57
858799,8,7,7,10,8,8,8,41
858800,6,6,5,10,6,6,6,71
858808,6,6,6,6,6,7,6,61
858810,8,7,6,9,5,8,8,47
858811,8,8,9,9,9,8,8,60
858815,7,6,5,10,8,7,7,56
858830,5,5,8,10,7,5,5,52
858846,6,6,6,9,7,7,7,35
858847,7,7,6,8,6,8,8,51
858858,10,9,10,10,8,9,9,25
858864,10,10,10,10,10,10,8,24
858893,9,8,8,10,10,9,8,66
858896,6,5,8,8,9,8,5,60
858899,6,5,5,5,5,5,5,40
858916,5,5,5,6,5,5,5,43
858932,5,5,5,6,5,5,5,32
858944,10,10,10,10,10,10,10,47
858946,9,10,5,9,5,10,10,23
858950,9,9,7,9,8,9,9,59
858996,7,9,9,9,8,8,7,61
858999,9,10,9,9,9,10,9,50
859006,8,9,9,9,9,9,8,65
859008,8,9,9,9,9,9,8,64
859017,8,8,8,9,8,7,7,58
859022,8,8,8,8,8,9,8,59
859031,8,10,9,9,8,9,8,62
859039,8,9,9,9,9,9,8,63
859052,9,10,8,9,9,9,8,65
859061,7,7,8,8,8,8,7,55
859074,8,8,7,7,7,9,7,65
859075,9,9,9,9,9,8,9,60
859080,8,7,8,8,8,7,8,55
859083,7,8,9,9,9,9,8,55
859084,7,7,8,8,8,7,7,55
859085,9,9,10,10,9,9,9,50
859127,7,7,6,7,6,8,7,65
859134,7,8,9,9,9,9,7,60
859143,9,9,9,9,9,9,9,62
859153,9,10,9,9,9,10,9,60
859165,8,7,7,7,7,8,7,65
859168,6,6,6,7,7,6,6,51
859191,7,6,6,7,7,7,7,22
859194,7,7,7,7,6,7,7,60
859200,7,7,7,7,7,7,7,31
859203,8,6,4,5,5,3,1,32
859208,5,5,5,6,6,4,5,39
859212,7,7,7,7,7,7,7,38
859214,9,9,10,9,9,10,10,55
859237,6,7,8,8,8,8,6,34
859244,7,8,6,9,9,8,7,77
859245,10,10,10,10,10,10,10,79
859255,9,9,7,9,9,9,9,26
859257,9,9,10,10,9,10,9,107
859258,7,7,7,7,8,8,8,22
859259,8,9,6,8,8,8,8,51
859261,10,10,9,10,9,10,10,65
859263,8,8,9,9,9,9,9,68
859264,9,9,9,9,9,9,9,66
859266,9,8,10,10,9,8,8,50
859271,8,8,9,9,9,9,8,67
859273,8,8,9,8,8,8,9,28
859280,10,10,9,10,10,10,10,56
859282,9,9,9,9,9,9,9,44
859283,8,7,6,9,6,8,7,60
859285,9,10,9,10,10,10,9,56
859286,8,9,9,9,9,9,9,45
859288,10,9,10,10,9,10,10,34
859290,10,10,9,9,9,9,8,90
859293,9,8,10,10,9,9,8,66
859294,10,10,9,9,9,9,9,80
859295,8,8,8,10,8,9,9,40
859299,6,7,7,7,7,7,7,25
859306,7,7,7,8,8,7,7,60
859321,8,8,7,9,8,8,8,60
859322,8,7,5,7,7,7,6,52
859339,8,7,7,8,8,7,7,60
859348,9,9,9,9,9,9,9,26
859355,9,9,9,9,9,9,9,38
859358,7,8,8,8,8,8,8,26
859360,9,9,9,9,9,9,9,40
859364,5,8,2,2,2,8,8,35
859381,9,9,9,9,9,9,9,32
859384,8,8,8,8,8,8,8,33
859398,10,10,10,10,10,10,10,36
859400,10,10,10,10,10,10,10,37
859408,10,10,10,10,10,10,10,26
859422,10,10,7,8,8,9,9,22
859426,10,10,7,9,9,9,9,25
859429,10,10,10,10,10,10,10,27
859430,10,10,8,10,10,10,10,33
859436,10,9,7,10,8,9,9,35
859449,10,10,10,10,10,10,10,60
859453,10,10,10,10,10,10,10,65
859456,10,10,10,10,10,10,10,70
859459,10,10,10,10,10,10,10,70
859461,10,10,10,10,10,10,10,60
859464,10,10,10,10,10,10,10,60
859469,10,10,10,10,10,10,10,40
859473,10,10,10,10,10,10,10,60
859478,10,10,10,10,10,10,10,40
859484,7,8,8,8,8,8,9,47
859489,7,7,7,9,9,8,8,48
859495,6,8,7,9,8,8,8,45
859498,7,8,8,8,8,8,8,65
859501,9,9,9,9,9,9,9,46
859507,8,8,8,8,8,8,8,55
859508,9,9,7,9,6,9,9,68
859510,7,7,7,8,8,8,8,48
859515,6,7,8,9,9,9,9,46
859516,5,7,9,9,9,6,7,45
859517,7,8,9,9,9,9,8,47
859520,9,9,9,9,9,9,9,76
859526,5,8,8,8,8,9,7,44
859527,7,8,8,8,8,8,8,61
859537,10,10,8,8,8,8,8,60
859538,9,9,8,8,8,7,9,60
859539,10,8,8,7,7,7,8,60
859554,10,10,8,8,9,9,9,60
859566,10,10,9,9,9,7,9,36
859572,10,10,8,9,8,9,9,70
859573,8,8,9,9,8,9,9,86
859575,9,9,5,8,8,8,9,62
859576,3,6,6,6,6,6,3,22
859578,9,9,6,2,9,9,9,30
859579,5,7,7,7,7,7,5,34
859580,3,7,5,9,6,9,5,41
859584,7,9,6,1,1,8,7,47
859585,8,8,8,8,8,8,8,69
859586,6,9,9,9,8,9,7,26
859587,6,8,8,8,7,8,8,63
859588,7,7,1,6,6,3,7,26
859591,8,7,5,9,8,7,6,33
859592,9,9,7,9,8,9,8,62
859596,5,3,8,8,7,8,4,31
859597,8,10,10,10,9,8,8,47
859600,1,3,3,9,2,7,3,29
859601,6,8,8,8,7,8,8,36
859605,7,5,5,9,9,8,8,35
859606,7,8,4,7,7,7,7,33
859611,7,9,9,9,9,9,8,43
859616,9,9,8,9,9,9,9,37
859618,7,8,9,8,9,9,8,30
859619,8,9,8,9,8,9,8,37
859623,4,7,7,7,5,7,5,36
859628,9,9,8,9,8,9,8,30
859630,7,8,8,9,9,8,6,83
859631,2,7,6,8,8,8,8,34
859634,7,7,7,5,7,7,7,24
859648,8,5,6,7,7,7,7,33
859656,3,6,7,7,5,6,6,31
859660,8,8,9,9,8,8,7,42
859667,8,8,8,7,7,7,7,25
859668,7,8,7,8,9,8,8,45
859674,7,8,8,9,9,9,8,38
859683,5,6,7,7,8,7,7,65
859695,9,9,9,9,9,9,9,31
859696,9,9,9,9,9,9,9,27
859714,10,10,10,10,8,8,8,45
859715,10,10,10,10,10,10,10,48
859717,10,10,9,10,7,9,9,30
859720,10,10,8,10,10,10,10,65
859721,9,9,6,8,4,6,7,60
859728,10,10,10,10,10,10,10,43
859730,10,10,10,10,10,10,10,27
859732,10,10,8,8,8,10,10,55
859734,10,10,10,10,10,10,10,67
859740,10,10,10,10,10,10,10,56
859744,9,8,2,4,4,6,6,45
859746,10,10,8,9,9,10,10,46
859754,8,8,8,9,8,6,7,66
859776,8,8,6,7,6,8,6,41
859779,6,5,7,8,8,7,6,35
859784,6,7,7,7,7,7,6,48
859795,7,7,8,9,6,8,7,49
859804,9,8,9,9,8,9,9,48
859845,9,9,9,9,9,9,9,40
859854,8,7,8,9,9,9,7,41
859856,8,8,8,9,8,9,8,42
859857,9,9,9,9,9,9,9,34
859858,9,9,8,8,8,8,9,60
859861,9,9,8,9,8,9,9,52
859864,8,8,9,9,9,9,8,38
859865,8,8,9,9,9,9,8,79
859879,8,8,9,10,9,9,9,47
859888,8,8,8,8,8,8,8,36
859889,9,9,9,9,7,6,7,42
859890,9,9,9,9,9,9,9,34
859892,9,9,9,9,9,9,9,39
859908,9,9,9,9,9,9,9,45
859913,8,8,8,8,8,8,8,36
859918,9,9,9,9,9,9,9,37
859920,9,8,8,8,8,8,8,35
859922,8,8,3,9,3,8,8,32
859932,9,9,9,9,9,9,9,31
859941,7,7,7,7,7,7,7,25
859944,6,7,7,7,7,7,7,39
859946,7,7,7,7,7,7,7,30
859949,7,7,7,7,7,7,7,26
859983,9,9,9,9,9,9,9,54
859985,10,10,8,8,8,10,10,45
859993,10,10,8,10,8,10,10,40
860011,9,9,9,9,9,9,9,62
860014,9,9,9,9,9,9,9,48
860022,9,9,9,9,9,9,9,44
860042,10,10,8,8,8,10,10,50
860044,10,10,9,9,9,10,10,60
860050,9,9,9,9,9,9,9,40
860059,10,10,10,10,10,10,10,50
860078,10,10,10,10,8,9,9,40
860080,9,10,10,10,10,10,10,40
860089,10,10,10,10,10,10,10,50
860092,10,10,10,10,10,10,9,60
860093,10,10,10,10,10,10,10,60
860094,10,10,10,10,10,10,10,50
860095,10,10,10,10,10,10,10,40
860110,9,10,8,10,8,9,8,40
860127,10,10,10,10,10,10,10,40
860129,8,7,7,9,8,9,8,90
860133,7,7,8,9,9,9,8,80
860157,9,10,8,9,8,9,9,70
860160,10,10,10,10,10,10,10,65
860163,9,9,9,9,9,10,9,54
860164,9,9,9,9,9,9,9,46
860166,10,10,9,9,8,10,9,83
860167,8,8,8,8,8,8,8,47
860174,10,10,10,10,10,10,10,76
860178,6,7,9,9,9,8,8,40
860179,9,9,9,9,9,9,9,41
860182,10,10,10,10,10,10,10,61
860191,10,10,7,9,9,10,10,60
860199,10,10,10,10,10,10,10,60
860209,8,8,3,5,3,8,8,34
860223,6,6,4,6,6,3,3,23
860224,9,9,9,9,9,9,9,94
860227,10,10,10,10,10,10,10,73
860228,8,8,8,8,8,10,9,50
860230,8,8,7,9,8,9,8,70
860245,9,9,9,9,7,9,9,41
860249,9,8,6,9,6,8,9,64
860265,5,5,9,9,9,9,9,40
860267,9,9,8,9,7,8,9,70
860272,9,8,7,8,7,8,9,64
860276,9,9,8,9,9,9,9,70
860281,8,9,7,9,7,10,8,66
860285,5,6,9,10,8,10,5,64
860287,7,7,6,8,6,10,7,64
860291,5,6,6,9,6,10,5,52
860292,6,7,6,8,6,10,7,96
860297,6,6,4,8,4,10,6,43
860300,4,6,8,10,7,10,4,50
860324,7,7,10,10,10,10,10,34
860328,10,10,10,10,10,10,10,36
860331,10,10,10,10,10,10,10,34
860332,10,10,7,10,7,10,10,57
860333,10,10,5,5,5,10,10,32
860339,10,10,8,8,6,10,10,38
860345,10,10,3,3,3,10,10,36
860346,10,10,5,10,5,10,10,37
860349,10,10,10,10,10,10,10,38
860352,10,10,10,10,10,10,10,51
860353,10,10,10,10,10,10,10,40
860360,10,10,10,10,10,10,10,41
860370,10,10,10,10,10,10,10,26
860375,10,10,10,10,10,10,10,36
860376,10,10,10,10,10,10,10,69
860379,9,9,8,10,9,10,9,26
860381,8,8,9,10,9,9,8,23
860383,9,10,9,10,9,10,10,40
860385,7,5,9,9,7,7,6,41
860399,9,9,9,9,9,9,8,41
860444,9,9,9,9,9,9,9,51
860461,7,7,7,7,7,7,7,31
860470,9,9,8,9,9,8,8,28
860471,6,6,9,8,8,7,6,49
860483,6,6,6,6,6,6,6,38
860484,7,7,6,7,7,5,6,39
860488,6,6,7,6,6,6,6,41
860489,9,9,8,8,8,9,9,25
860493,8,7,9,9,9,7,7,39
860499,8,8,8,8,8,7,8,28
860503,7,8,6,5,8,8,8,37
860505,6,6,6,6,6,5,6,33
860506,7,7,6,7,7,4,4,40
860508,7,6,6,7,7,5,6,22
860512,8,8,9,9,9,8,8,35
860524,9,10,8,8,8,10,8,75
860525,9,10,9,9,9,10,6,68
860530,8,10,6,5,8,8,6,75
860535,7,10,8,8,8,8,7,85
860536,7,7,7,10,5,10,8,40
860539,8,10,7,7,7,8,8,70
860546,6,10,6,8,7,8,6,80
860551,7,9,9,9,7,9,6,70
860555,7,7,10,9,9,7,6,62
860572,9,9,9,9,9,9,9,60
860573,9,9,8,9,9,9,8,52
860594,7,7,7,7,7,7,7,60
860596,8,8,7,7,7,8,8,58
860649,10,10,8,10,8,10,10,33
860650,10,10,7,10,8,10,10,34
860659,10,10,8,10,8,10,10,36
860661,10,10,8,10,10,10,10,30
860663,10,10,8,10,10,10,10,35
860670,10,10,7,10,8,9,9,32
860671,10,9,7,7,7,9,9,27
860677,8,8,10,10,10,10,9,35
860679,9,9,7,9,9,9,9,35
860684,10,10,8,10,10,10,10,23
860687,8,8,8,10,8,8,8,30
860688,10,10,9,10,8,10,10,31
860689,10,10,8,10,10,10,10,37
860690,10,10,7,7,9,9,9,29
860696,10,9,8,10,9,9,9,30
860698,7,8,8,9,9,9,9,72
860702,9,9,9,9,9,10,9,59
860704,10,9,9,9,9,9,9,64
860725,8,9,8,8,9,8,8,58
860726,9,9,9,8,8,8,8,30
860730,8,8,9,8,8,9,9,30
860731,9,9,8,9,8,7,8,39
860732,9,9,9,10,9,10,9,47
860737,10,9,9,10,10,10,10,50
860745,10,10,7,10,9,10,10,40
860757,8,10,6,10,6,8,8,38
860758,10,10,5,10,8,10,10,40
860761,8,10,7,10,7,10,8,38
860774,5,10,9,10,9,10,5,35
860775,8,10,7,10,8,10,8,38
860776,8,10,8,10,7,8,8,34
860780,7,10,8,8,9,7,6,42
860781,6,8,7,10,10,8,6,30
860783,6,8,10,10,9,8,6,34
860787,5,10,8,10,7,10,5,32
860793,10,10,10,10,10,10,10,37
860796,10,10,8,10,10,9,9,24
860799,10,10,7,10,7,10,9,38
860800,10,10,8,8,8,10,10,30
860804,10,10,7,10,8,10,10,54
860820,10,10,10,10,7,10,10,40
860821,10,10,8,10,10,10,10,41
860823,10,10,8,10,10,10,9,32
860826,10,10,8,10,10,10,9,23
860827,10,10,8,8,8,10,10,26
860828,9,9,7,10,10,9,9,25
860833,10,10,10,10,10,10,10,28
860842,10,10,10,10,10,10,10,60
860844,9,9,8,8,9,9,9,50
860851,10,10,8,9,9,10,10,60
860856,10,10,6,8,8,9,10,65
860876,6,6,5,4,5,5,5,47
860878,6,7,8,7,6,7,7,40
860884,7,6,7,8,7,8,7,38
860885,7,8,7,8,7,7,7,53
860893,7,8,7,8,8,8,7,50
860900,7,7,8,7,8,7,8,39
860905,7,8,7,8,9,8,8,38
860922,8,8,8,8,8,7,8,80
860927,9,8,7,8,7,7,7,50
860929,8,7,7,7,7,7,7,45
860940,9,9,7,7,7,7,7,80
860958,8,8,8,9,8,7,8,69
860960,7,8,9,9,9,9,8,76
860963,5,6,6,9,7,8,6,38
860968,8,9,9,8,9,9,9,38
860977,7,9,6,7,8,8,9,41
860985,9,7,5,5,5,9,8,43
860988,6,7,8,9,8,8,9,25
860992,6,9,7,9,7,9,7,28
861001,9,9,9,9,9,9,9,53
861008,10,10,10,10,10,10,9,60
861014,10,10,10,10,10,10,9,45
861017,9,9,10,10,10,10,9,50
861018,10,10,8,10,9,10,9,60
861019,10,10,8,10,8,10,9,70
861027,10,10,10,10,10,10,10,90
861052,5,5,7,7,7,6,5,40
861054,8,7,4,5,3,3,6,43
861057,1,1,5,6,6,3,1,134
861061,8,8,3,7,8,6,7,36
861065,7,8,2,7,7,7,7,51
861069,1,1,1,1,1,1,1,125
861097,1,1,1,1,1,1,1,37
861105,6,7,8,8,8,7,7,69
861114,10,10,10,10,10,10,10,55
861116,6,6,10,10,10,10,8,40
861119,10,10,10,10,10,10,10,30
861129,10,10,10,10,10,10,10,40
861135,9,10,7,7,7,8,8,45
861136,10,10,10,10,10,10,10,48
861141,6,6,9,9,9,9,7,45
861145,6,7,7,6,7,6,6,22
861150,10,10,10,10,10,10,10,29
861152,6,5,4,9,6,8,8,48
861155,5,6,6,6,6,6,3,44
861159,5,5,7,7,7,6,2,36
861162,4,4,5,5,4,4,4,27
861165,6,6,6,6,4,8,6,29
861168,7,7,8,8,5,8,7,41
861173,5,9,9,9,9,9,7,36
861176,9,9,7,9,9,9,9,43
861177,5,7,7,7,5,5,5,41
861178,4,5,4,4,4,5,4,38
861189,5,9,7,8,8,8,6,33
861191,3,5,5,4,7,6,4,30
861194,5,6,6,6,5,6,6,24
861201,8,8,8,10,9,8,7,33
861204,8,7,7,8,7,8,7,25
861207,6,6,5,6,5,4,4,62
861215,8,6,6,6,7,5,3,38
861225,5,6,6,6,6,5,6,29
861230,7,7,4,7,5,7,7,52
861232,7,7,7,5,5,7,8,29
861235,9,9,9,9,9,9,5,24
861243,4,3,8,8,7,4,1,37
861244,8,8,5,8,8,8,8,59
861245,6,8,4,9,8,8,6,23
861251,7,6,5,6,5,5,4,56
861256,6,6,7,7,6,8,7,34
861260,7,7,5,6,6,8,8,50
861267,4,4,4,6,7,5,4,46
861268,7,8,5,6,8,9,9,43
861269,8,7,5,5,5,8,7,35
861272,7,7,7,7,7,8,8,34
861276,7,6,5,5,5,8,8,36
861281,4,9,3,8,4,7,4,33
861285,6,7,7,7,7,8,7,51
861289,3,6,6,9,7,6,3,24
861295,8,8,8,8,8,7,2,35
861300,5,6,7,8,6,8,8,40
861310,5,4,4,4,4,4,4,40
861313,1,1,1,8,1,2,1,33
861315,3,3,8,9,7,4,2,67
861316,5,6,5,5,6,8,8,24
861320,9,7,5,6,7,8,8,55
861321,6,5,5,6,4,7,6,42
861329,8,6,6,5,6,8,7,29
861339,8,8,8,8,7,6,5,37
861343,6,6,8,8,7,7,4,39
861345,7,7,7,7,7,7,7,34
861349,5,3,4,6,4,5,5,27
861361,7,7,8,8,8,8,8,30
861371,9,7,5,5,5,2,2,30
861380,8,8,6,8,5,8,8,61
861390,5,5,4,5,5,5,5,40
861399,7,6,8,9,9,5,5,33
861404,8,8,5,7,6,8,8,89
861408,7,6,5,5,5,7,7,35
861410,5,5,5,5,5,5,5,37
861411,8,5,7,7,7,5,1,41
861412,8,8,8,8,8,8,8,49
861413,6,7,7,8,7,6,6,36
861417,9,7,6,5,5,7,7,34
861419,4,4,5,6,6,5,1,22
861421,3,6,7,7,7,7,3,37
861427,6,6,8,7,8,5,2,25
861435,7,6,6,6,6,5,2,28
861436,8,8,6,8,5,8,8,41
861440,8,8,8,8,8,8,8,31
861445,6,6,6,9,9,7,6,26
861446,4,4,4,5,5,5,5,34
861447,3,3,7,9,7,5,2,43
861451,10,10,10,10,10,10,10,62
861452,10,10,10,10,10,10,10,60
861461,10,10,9,9,10,10,10,80
861468,10,10,10,10,10,10,10,50
861469,10,10,10,10,10,10,10,85
861471,10,10,8,9,8,10,10,76
861473,10,10,10,10,10,10,10,64
861475,10,10,9,10,9,10,10,71
861476,10,10,10,10,10,10,10,54
861477,10,10,10,10,10,10,10,67
861479,10,10,9,9,10,10,10,34
861481,10,10,8,10,7,10,10,66
861482,10,10,10,10,10,10,10,92
861486,8,8,8,8,8,8,8,120
861488,10,10,10,10,10,10,10,126
861489,10,10,10,10,10,10,10,113
861491,10,10,6,7,8,10,10,88
861498,8,8,9,9,9,8,8,40
861499,8,6,9,9,10,9,9,30
861500,7,6,7,9,7,8,7,40
861502,9,9,8,9,9,10,9,35
861508,8,8,7,8,7,8,8,30
861510,7,7,7,8,7,9,8,40
861513,8,8,8,9,9,9,9,30
861514,9,8,8,8,8,8,8,35
861516,10,10,8,9,9,9,8,30
861519,10,9,7,9,9,9,9,45
861523,9,9,7,9,6,9,7,45
861525,9,9,9,9,8,9,9,50
861526,9,9,9,10,8,9,9,50
861529,9,9,9,9,8,9,9,30
861578,7,6,7,8,6,8,8,64
861580,8,6,7,9,8,8,8,50
861581,8,8,5,6,7,6,5,49
861584,9,9,4,8,4,8,8,82
861587,7,8,7,9,7,8,8,67
861597,8,8,7,7,7,8,7,60
861620,7,7,5,5,6,6,5,62
861689,9,9,5,5,5,9,9,57
861698,8,8,8,8,8,8,8,50
861707,7,7,8,9,8,7,7,58
861714,10,10,10,10,10,10,10,30
861717,10,10,5,10,10,10,10,35
861731,10,10,10,10,10,10,10,46
861733,10,10,10,10,10,10,10,30
861738,10,10,5,8,6,6,6,38
861741,10,10,10,10,10,10,10,30
861751,10,8,4,4,4,8,8,48
861752,8,10,10,10,10,10,10,47
861772,10,10,6,8,8,10,10,38
861775,9,9,9,10,9,10,10,39
861778,10,10,10,10,10,10,10,31
861798,8,8,8,10,8,10,10,39
861808,4,1,1,8,1,3,1,35
861810,10,10,10,10,10,10,10,39
861813,10,10,10,10,10,10,10,49
861825,10,10,6,6,6,9,9,30
861829,8,5,3,3,3,6,4,44
861831,10,10,10,10,10,10,10,51
861833,10,10,10,10,10,10,10,45
861850,10,10,10,10,9,10,10,22
861858,7,7,8,8,8,6,7,60
861867,7,8,8,8,6,7,6,50
861878,9,9,9,9,8,9,8,62
861949,8,8,8,8,8,8,8,59
861954,7,7,7,7,7,7,7,48
861962,9,9,9,9,9,9,9,71
861974,7,7,7,7,7,7,7,92
861979,7,7,7,7,7,7,7,40
861982,6,6,6,6,6,6,6,68
861992,9,9,9,9,9,9,9,43
862003,9,9,9,9,9,9,9,49
862007,7,7,7,7,7,7,7,34
862009,7,7,7,7,7,7,7,21
862012,10,10,10,10,10,10,10,30
862017,8,8,8,9,9,8,8,48
862021,10,10,10,10,10,10,10,27
862023,10,10,10,10,10,10,10,44
862026,9,9,9,9,9,9,9,65
862053,7,7,7,7,7,7,7,38
862062,7,7,7,7,7,7,7,34
862065,8,8,8,8,8,8,8,30
862075,6,6,6,7,7,6,5,42
862077,6,5,5,6,5,4,4,31
862080,8,8,8,8,8,9,8,56
862093,9,9,9,9,9,9,9,87
862095,8,8,8,7,8,7,8,71
862100,8,9,8,8,8,10,9,96
862111,9,9,9,9,9,9,9,109
862113,8,9,1,9,9,8,8,40
862127,7,9,8,8,8,9,8,93
862132,8,8,8,8,8,9,8,62
862146,5,9,9,9,9,9,9,30
862147,1,1,5,7,5,3,1,22
862150,6,8,3,3,3,9,5,27
862151,7,6,1,5,1,8,8,41
862155,1,8,9,9,8,8,1,39
862160,3,8,1,1,1,1,1,40
862161,5,6,7,8,8,8,8,25
862162,1,9,3,7,1,4,3,29
862168,4,9,9,9,9,9,9,40
862173,5,10,1,10,1,10,8,32
862174,3,3,3,2,2,2,2,37
862175,8,8,8,8,8,9,7,34
862177,1,1,1,1,1,1,1,34
862188,8,8,8,8,8,8,8,24
862201,10,9,9,10,9,9,9,41
862210,8,8,9,9,9,10,8,54
862212,8,9,9,9,9,10,9,49
862224,8,8,9,9,9,8,8,41
862225,9,9,9,9,9,10,9,45
862236,9,9,9,9,9,9,9,41
862251,8,9,8,9,9,9,9,51
862252,8,9,9,9,9,10,9,51
862264,9,9,9,9,9,10,9,53
862272,8,8,8,9,9,10,8,50
862279,8,9,8,9,8,7,8,42
862280,9,9,9,9,9,10,9,49
862282,9,9,8,8,8,10,9,48
862295,9,9,9,9,9,10,9,43
862302,9,9,9,9,9,10,9,50
862303,10,9,8,9,9,9,8,40
862310,9,9,9,9,9,9,9,52
862312,10,10,9,9,10,9,9,36
862314,8,9,9,9,9,10,9,44
862323,8,8,9,9,9,8,8,50
862329,8,8,9,9,9,10,8,58
862335,8,9,9,9,9,9,9,43
862338,9,9,9,9,9,9,9,49
862344,8,8,9,9,9,9,8,44
862358,8,8,9,9,8,10,8,58
862382,9,9,9,9,9,10,9,52
862387,9,9,9,9,9,10,9,55
862395,9,9,9,9,9,10,9,52
862398,9,9,9,9,9,10,9,47
862416,8,9,8,9,7,8,8,44
862422,8,9,9,9,9,10,9,42
862424,9,9,8,9,9,10,9,50
862438,9,9,9,9,9,10,9,49
862445,9,9,9,9,9,10,9,43
862446,8,9,9,9,9,10,8,46
862455,9,9,9,9,9,10,9,55
862462,9,9,7,9,7,10,9,47
862466,9,9,9,9,9,10,9,50
862470,8,8,9,9,9,10,8,40
862471,9,9,9,9,9,10,9,46
862476,8,8,9,9,9,10,8,46
862478,9,9,9,9,9,10,9,48
862501,10,10,10,10,10,10,10,46
862503,10,10,10,10,10,10,10,79
862506,10,10,10,10,10,10,10,93
862507,10,10,10,10,10,10,10,55
862511,10,10,10,10,10,10,10,47
862513,10,10,10,10,10,10,10,66
862523,10,10,10,10,10,10,10,43
862525,10,10,10,10,10,10,10,41
862527,10,10,10,10,10,10,10,76
862528,10,10,10,10,10,10,10,50
862531,10,10,10,10,10,10,10,45
862545,10,10,9,10,10,10,9,70
862549,10,10,10,10,10,10,10,65
862554,10,10,10,10,10,10,10,45
862558,10,10,10,10,10,10,10,45
862567,10,10,8,10,8,10,8,40
862578,8,8,10,10,10,10,8,60
862580,10,10,10,10,10,10,10,60
862582,10,10,10,10,10,10,10,80
862583,10,10,10,10,10,10,10,60
862590,7,7,6,7,7,8,8,63
862600,9,9,9,9,9,9,9,51
862601,7,7,5,7,7,8,9,53
862604,8,8,9,9,9,9,9,65
862605,4,4,4,6,6,9,9,53
862609,8,8,9,9,9,9,9,79
862616,9,9,7,7,7,9,9,64
862617,9,9,9,9,9,9,9,62
862636,9,9,6,8,5,9,9,48
862646,8,7,8,8,8,7,8,55
862651,7,8,8,8,8,8,7,55
862652,6,7,8,8,7,6,4,45
862658,8,9,8,9,9,9,8,60
862659,8,8,9,9,9,9,8,63
862660,7,8,7,7,7,8,7,27
862665,7,8,7,7,7,8,8,60
862671,7,7,8,8,8,8,7,60
862674,8,9,9,9,9,9,9,55
862676,9,8,9,9,9,8,8,55
862679,8,5,7,8,7,4,6,50
862686,7,7,7,7,7,7,7,104
862687,8,8,7,8,7,8,8,84
862690,7,7,8,8,7,7,7,89
